match_id,timestamp,home_team_id,away_team_id,home_score_total,away_score_total,home_sets_won,away_sets_won,score_diff,set_diff,home_current_score,away_current_score,set_info,game_duration,match_status,home_win_rate_last5,away_win_rate_last5,head_to_head_win_rate_home
198986,2025-06-13 23:05:04.374519,44326,2615,28,24,1,0,4,1,3,3,Set 1: 25-21 | Set 2: 3-3,150m 0s,2nd set,0.6,0.8,0.3
198986,2025-06-13 23:05:29.926989,44326,2615,29,24,1,0,5,1,4,3,Set 1: 25-21 | Set 2: 4-3,150m 0s,2nd set,0.6,0.8,0.3
198995,2025-06-13 23:05:29.927068,44460,2509,27,26,1,0,1,1,2,4,Set 1: 25-22 | Set 2: 2-4,150m 0s,2nd set,0.4,0.8,0.0
204634,2025-06-13 23:05:29.927205,44620,44581,41,50,0,1,-9,-1,25,25,Set 1: 16-25 | Set 2: 25-25,150m 0s,2nd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:05:55.497952,44326,2615,29,25,1,0,4,1,4,4,Set 1: 25-21 | Set 2: 4-4,150m 0s,2nd set,0.6,0.8,0.3
198995,2025-06-13 23:05:55.498082,44460,2509,28,26,1,0,2,1,3,4,Set 1: 25-22 | Set 2: 3-4,150m 0s,2nd set,0.4,0.8,0.0
198995,2025-06-13 23:06:06.010726,44460,2509,28,27,1,0,1,1,3,5,Set 1: 25-22 | Set 2: 3-5,150m 0s,2nd set,0.4,0.8,0.0
204634,2025-06-13 23:06:06.010789,44620,44581,42,50,0,1,-8,-1,26,25,Set 1: 16-25 | Set 2: 26-25,150m 0s,2nd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:06:26.998137,44326,2615,30,25,1,0,5,1,5,4,Set 1: 25-21 | Set 2: 5-4,150m 0s,2nd set,0.6,0.8,0.3
198986,2025-06-13 23:06:37.472484,44326,2615,30,26,1,0,4,1,5,5,Set 1: 25-21 | Set 2: 5-5,150m 0s,2nd set,0.6,0.8,0.3
198995,2025-06-13 23:06:37.472608,44460,2509,28,28,1,0,0,1,3,6,Set 1: 25-22 | Set 2: 3-6,150m 0s,2nd set,0.4,0.8,0.0
204634,2025-06-13 23:06:48.018528,44620,44581,42,51,0,1,-9,-1,26,26,Set 1: 16-25 | Set 2: 26-26,150m 0s,2nd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:06:58.510302,44326,2615,30,27,1,0,3,1,5,6,Set 1: 25-21 | Set 2: 5-6,150m 0s,2nd set,0.6,0.8,0.3
198995,2025-06-13 23:07:09.111847,44460,2509,28,29,1,0,-1,1,3,7,Set 1: 25-22 | Set 2: 3-7,150m 0s,2nd set,0.4,0.8,0.0
204634,2025-06-13 23:07:19.614887,44620,44581,43,51,0,1,-8,-1,27,26,Set 1: 16-25 | Set 2: 27-26,150m 0s,2nd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:07:45.153674,44326,2615,31,27,1,0,4,1,6,6,Set 1: 25-21 | Set 2: 6-6,150m 0s,2nd set,0.6,0.8,0.3
198986,2025-06-13 23:07:55.679275,44326,2615,32,27,1,0,5,1,7,6,Set 1: 25-21 | Set 2: 7-6,150m 0s,2nd set,0.6,0.8,0.3
204634,2025-06-13 23:07:55.679378,44620,44581,43,52,0,1,-9,-1,27,27,Set 1: 16-25 | Set 2: 27-27,150m 0s,2nd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:09:36.848289,44326,2615,33,29,1,0,4,1,8,8,Set 1: 25-21 | Set 2: 8-8,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:09:38.132868,44460,2509,30,30,1,0,0,1,5,8,Set 1: 25-22 | Set 2: 5-8,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:09:39.253296,44620,44581,45,52,1,1,-7,0,0,0,Set 1: 16-25 | Set 2: 29-27 | Set 3: 0-0,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:10:04.867804,44326,2615,34,30,1,0,4,1,9,9,Set 1: 25-21 | Set 2: 9-9,150m 0s,2nd set,0.6,0.8,0.35
198986,2025-06-13 23:10:15.387103,44326,2615,35,30,1,0,5,1,10,9,Set 1: 25-21 | Set 2: 10-9,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:10:15.387210,44460,2509,30,31,1,0,-1,1,5,9,Set 1: 25-22 | Set 2: 5-9,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:10:51.377853,44326,2615,35,31,1,0,4,1,10,10,Set 1: 25-21 | Set 2: 10-10,150m 0s,2nd set,0.6,0.8,0.35
198986,2025-06-13 23:11:01.996343,44326,2615,35,32,1,0,3,1,10,11,Set 1: 25-21 | Set 2: 10-11,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:11:01.996414,44460,2509,31,31,1,0,0,1,6,9,Set 1: 25-22 | Set 2: 6-9,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:11:27.562582,44326,2615,36,31,1,0,5,1,11,10,Set 1: 25-21 | Set 2: 11-10,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:11:27.562652,44460,2509,32,31,1,0,1,1,7,9,Set 1: 25-22 | Set 2: 7-9,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:12:03.584328,44326,2615,37,31,1,0,6,1,12,10,Set 1: 25-21 | Set 2: 12-10,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:12:03.584390,44460,2509,32,32,1,0,0,1,7,10,Set 1: 25-22 | Set 2: 7-10,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:12:24.606782,44326,2615,38,31,1,0,7,1,13,10,Set 1: 25-21 | Set 2: 13-10,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:12:45.613936,44460,2509,33,32,1,0,1,1,8,10,Set 1: 25-22 | Set 2: 8-10,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:13:22.965235,44326,2615,38,33,1,0,5,1,13,12,Set 1: 25-21 | Set 2: 13-12,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:13:22.965291,44460,2509,34,33,1,0,1,1,9,11,Set 1: 25-22 | Set 2: 9-11,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:13:33.503572,44620,44581,45,53,1,1,-8,0,0,1,Set 1: 16-25 | Set 2: 29-27 | Set 3: 0-1,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:13:44.067817,44326,2615,39,33,1,0,6,1,14,12,Set 1: 25-21 | Set 2: 14-12,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:13:54.592325,44460,2509,35,33,1,0,2,1,10,11,Set 1: 25-22 | Set 2: 10-11,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:14:30.527827,44326,2615,39,34,1,0,5,1,14,13,Set 1: 25-21 | Set 2: 14-13,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:14:30.527882,44460,2509,36,33,1,0,3,1,11,11,Set 1: 25-22 | Set 2: 11-11,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:14:30.527985,44620,44581,47,53,1,1,-6,0,2,1,Set 1: 16-25 | Set 2: 29-27 | Set 3: 2-1,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:14:41.045082,44326,2615,40,34,1,0,6,1,15,13,Set 1: 25-21 | Set 2: 15-13,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:14:41.045133,44460,2509,37,33,1,0,4,1,12,11,Set 1: 25-22 | Set 2: 12-11,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:15:07.032669,44326,2615,40,35,1,0,5,1,15,14,Set 1: 25-21 | Set 2: 15-14,150m 0s,2nd set,0.6,0.8,0.35
198986,2025-06-13 23:15:43.243703,44326,2615,40,36,1,0,4,1,15,15,Set 1: 25-21 | Set 2: 15-15,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:15:54.629294,44460,2509,37,34,1,0,3,1,12,12,Set 1: 25-22 | Set 2: 12-12,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:16:05.176273,44620,44581,48,53,1,1,-5,0,3,1,Set 1: 16-25 | Set 2: 29-27 | Set 3: 3-1,150m 0s,3rd set,0.8,0.4,0.5714285714285714
204634,2025-06-13 23:16:15.669298,44620,44581,48,54,1,1,-6,0,3,2,Set 1: 16-25 | Set 2: 29-27 | Set 3: 3-2,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:16:26.159071,44460,2509,38,34,1,0,4,1,13,12,Set 1: 25-22 | Set 2: 13-12,150m 0s,2nd set,0.4,0.8,0.5
198995,2025-06-13 23:16:53.106308,44460,2509,38,35,1,0,3,1,13,13,Set 1: 25-22 | Set 2: 13-13,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:17:04.573226,44326,2615,41,36,1,0,5,1,16,15,Set 1: 25-21 | Set 2: 16-15,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:17:04.573274,44460,2509,39,35,1,0,4,1,14,13,Set 1: 25-22 | Set 2: 14-13,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:17:34.785542,44326,2615,42,36,1,0,6,1,17,15,Set 1: 25-21 | Set 2: 17-15,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:17:34.785600,44460,2509,38,36,1,0,2,1,13,14,Set 1: 25-22 | Set 2: 13-14,150m 0s,2nd set,0.4,0.8,0.5
198995,2025-06-13 23:18:00.340171,44460,2509,40,36,1,0,4,1,15,14,Set 1: 25-22 | Set 2: 15-14,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:24:33.525873,44326,2615,48,41,1,0,7,1,23,20,Set 1: 25-21 | Set 2: 23-20,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:24:34.501274,44460,2509,44,42,1,0,2,1,19,20,Set 1: 25-22 | Set 2: 19-20,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:24:35.631812,44620,44581,52,59,1,1,-7,0,7,7,Set 1: 16-25 | Set 2: 29-27 | Set 3: 7-7,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:25:01.256127,44326,2615,49,41,1,0,8,1,24,20,Set 1: 25-21 | Set 2: 24-20,150m 0s,2nd set,0.6,0.8,0.35
198995,2025-06-13 23:25:01.256239,44460,2509,44,43,1,0,1,1,19,21,Set 1: 25-22 | Set 2: 19-21,150m 0s,2nd set,0.4,0.8,0.5
198986,2025-06-13 23:25:37.585277,44326,2615,50,41,2,0,9,2,25,20,Set 1: 25-21 | Set 2: 25-20,150m 0s,Pause,0.6,0.8,0.35
198995,2025-06-13 23:25:37.585327,44460,2509,44,44,1,0,0,1,19,22,Set 1: 25-22 | Set 2: 19-22,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:25:48.126466,44620,44581,53,58,1,1,-5,0,8,6,Set 1: 16-25 | Set 2: 29-27 | Set 3: 8-6,150m 0s,3rd set,0.8,0.4,0.5714285714285714
204634,2025-06-13 23:26:09.089805,44620,44581,53,59,1,1,-6,0,8,7,Set 1: 16-25 | Set 2: 29-27 | Set 3: 8-7,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:26:30.053314,44460,2509,45,44,1,0,1,1,20,22,Set 1: 25-22 | Set 2: 20-22,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:26:40.788068,44620,44581,53,60,1,1,-7,0,8,8,Set 1: 16-25 | Set 2: 29-27 | Set 3: 8-8,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:27:06.333923,44460,2509,45,45,1,0,0,1,20,23,Set 1: 25-22 | Set 2: 20-23,150m 0s,2nd set,0.4,0.8,0.5
204634,2025-06-13 23:27:16.836138,44620,44581,53,61,1,1,-8,0,8,9,Set 1: 16-25 | Set 2: 29-27 | Set 3: 8-9,150m 0s,3rd set,0.8,0.4,0.5714285714285714
204634,2025-06-13 23:27:37.780198,44620,44581,54,61,1,1,-7,0,9,9,Set 1: 16-25 | Set 2: 29-27 | Set 3: 9-9,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:29:02.646329,44326,2615,50,41,2,0,9,2,25,20,Set 1: 25-21 | Set 2: 25-20,150m 0s,Pause,0.6,0.8,0.35
198995,2025-06-13 23:29:03.779043,44460,2509,45,47,1,1,-2,0,20,25,Set 1: 25-22 | Set 2: 20-25,150m 0s,Pause,0.4,0.8,0.0
204634,2025-06-13 23:29:04.905451,44620,44581,55,61,1,1,-6,0,10,9,Set 1: 16-25 | Set 2: 29-27 | Set 3: 10-9,150m 0s,3rd set,0.8,0.4,0.5714285714285714
204634,2025-06-13 23:29:15.480850,44620,44581,56,61,1,1,-5,0,11,9,Set 1: 16-25 | Set 2: 29-27 | Set 3: 11-9,150m 0s,3rd set,0.8,0.4,0.5714285714285714
204634,2025-06-13 23:29:41.531436,44620,44581,56,63,1,1,-7,0,11,11,Set 1: 16-25 | Set 2: 29-27 | Set 3: 11-11,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:32:22.316107,44326,2615,51,42,2,0,9,2,1,1,Set 1: 25-21 | Set 2: 25-20 | Set 3: 1-1,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:32:23.340136,44460,2509,45,47,1,1,-2,0,20,25,Set 1: 25-22 | Set 2: 20-25,150m 0s,Pause,0.4,0.8,0.0
204634,2025-06-13 23:32:24.503372,44620,44581,57,66,1,1,-9,0,12,14,Set 1: 16-25 | Set 2: 29-27 | Set 3: 12-14,150m 0s,3rd set,0.8,0.4,0.5714285714285714
204634,2025-06-13 23:33:15.229103,44620,44581,59,66,1,1,-7,0,14,14,Set 1: 16-25 | Set 2: 29-27 | Set 3: 14-14,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:33:51.307699,44326,2615,51,43,2,0,8,2,1,2,Set 1: 25-21 | Set 2: 25-20 | Set 3: 1-2,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:33:51.307796,44460,2509,45,47,1,1,-2,0,0,0,Set 1: 25-22 | Set 2: 20-25 | Set 3: 0-0,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:34:01.797154,44326,2615,51,44,2,0,7,2,1,3,Set 1: 25-21 | Set 2: 25-20 | Set 3: 1-3,150m 0s,3rd set,0.6,0.8,0.35
204634,2025-06-13 23:34:01.797328,44620,44581,59,67,1,1,-8,0,14,15,Set 1: 16-25 | Set 2: 29-27 | Set 3: 14-15,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:34:27.328791,44326,2615,53,44,2,0,9,2,3,3,Set 1: 25-21 | Set 2: 25-20 | Set 3: 3-3,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:34:27.328912,44460,2509,46,47,1,1,-1,0,1,0,Set 1: 25-22 | Set 2: 20-25 | Set 3: 1-0,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:34:27.329032,44620,44581,60,67,1,1,-7,0,15,15,Set 1: 16-25 | Set 2: 29-27 | Set 3: 15-15,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:34:37.781078,44326,2615,53,45,2,0,8,2,3,4,Set 1: 25-21 | Set 2: 25-20 | Set 3: 3-4,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:34:37.781134,44460,2509,47,47,1,1,0,0,2,0,Set 1: 25-22 | Set 2: 20-25 | Set 3: 2-0,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:34:58.714872,44326,2615,54,45,2,0,9,2,4,4,Set 1: 25-21 | Set 2: 25-20 | Set 3: 4-4,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:34:58.714935,44460,2509,48,47,1,1,1,0,3,0,Set 1: 25-22 | Set 2: 20-25 | Set 3: 3-0,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:34:58.714991,44620,44581,61,67,1,1,-6,0,16,15,Set 1: 16-25 | Set 2: 29-27 | Set 3: 16-15,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:35:09.202283,44326,2615,53,44,2,0,9,2,3,3,Set 1: 25-21 | Set 2: 25-20 | Set 3: 3-3,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:35:09.202385,44460,2509,46,47,1,1,-1,0,1,0,Set 1: 25-22 | Set 2: 20-25 | Set 3: 1-0,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:35:09.202498,44620,44581,59,67,1,1,-8,0,14,15,Set 1: 16-25 | Set 2: 29-27 | Set 3: 14-15,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:35:19.677999,44326,2615,53,46,2,0,7,2,3,5,Set 1: 25-21 | Set 2: 25-20 | Set 3: 3-5,150m 0s,3rd set,0.6,0.8,0.35
198986,2025-06-13 23:35:45.214776,44326,2615,55,46,2,0,9,2,5,5,Set 1: 25-21 | Set 2: 25-20 | Set 3: 5-5,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:35:45.214855,44460,2509,46,48,1,1,-2,0,1,1,Set 1: 25-22 | Set 2: 20-25 | Set 3: 1-1,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:35:55.793676,44620,44581,59,68,1,1,-9,0,14,16,Set 1: 16-25 | Set 2: 29-27 | Set 3: 14-16,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:36:06.276916,44326,2615,55,47,2,0,8,2,5,6,Set 1: 25-21 | Set 2: 25-20 | Set 3: 5-6,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:36:06.276960,44460,2509,48,49,1,1,-1,0,3,2,Set 1: 25-22 | Set 2: 20-25 | Set 3: 3-2,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:36:06.277015,44620,44581,61,68,1,1,-7,0,16,16,Set 1: 16-25 | Set 2: 29-27 | Set 3: 16-16,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:37:28.587116,44326,2615,57,48,2,0,9,2,7,7,Set 1: 25-21 | Set 2: 25-20 | Set 3: 7-7,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:37:28.587234,44460,2509,49,51,1,1,-2,0,4,4,Set 1: 25-22 | Set 2: 20-25 | Set 3: 4-4,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:37:28.587364,44620,44581,62,69,1,1,-7,0,17,17,Set 1: 16-25 | Set 2: 29-27 | Set 3: 17-17,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:37:54.263167,44326,2615,57,49,2,0,8,2,7,8,Set 1: 25-21 | Set 2: 25-20 | Set 3: 7-8,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:37:54.263247,44460,2509,50,51,1,1,-1,0,5,4,Set 1: 25-22 | Set 2: 20-25 | Set 3: 5-4,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:38:15.229858,44326,2615,57,50,2,0,7,2,7,9,Set 1: 25-21 | Set 2: 25-20 | Set 3: 7-9,150m 0s,3rd set,0.6,0.8,0.35
204634,2025-06-13 23:38:25.720846,44620,44581,63,69,1,1,-6,0,18,17,Set 1: 16-25 | Set 2: 29-27 | Set 3: 18-17,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:38:36.203178,44460,2509,50,52,1,1,-2,0,5,5,Set 1: 25-22 | Set 2: 20-25 | Set 3: 5-5,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:39:01.767814,44326,2615,57,51,2,0,6,2,7,10,Set 1: 25-21 | Set 2: 25-20 | Set 3: 7-10,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:39:01.767918,44460,2509,51,52,1,1,-1,0,6,5,Set 1: 25-22 | Set 2: 20-25 | Set 3: 6-5,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:39:01.768048,44620,44581,63,70,1,1,-7,0,18,18,Set 1: 16-25 | Set 2: 29-27 | Set 3: 18-18,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:39:12.300172,44460,2509,52,52,1,1,0,0,7,5,Set 1: 25-22 | Set 2: 20-25 | Set 3: 7-5,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:39:22.799166,44620,44581,64,70,1,1,-6,0,19,18,Set 1: 16-25 | Set 2: 29-27 | Set 3: 19-18,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:39:43.778404,44460,2509,53,52,1,1,1,0,8,5,Set 1: 25-22 | Set 2: 20-25 | Set 3: 8-5,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:39:54.330405,44620,44581,64,71,1,1,-7,0,19,19,Set 1: 16-25 | Set 2: 29-27 | Set 3: 19-19,150m 0s,3rd set,0.8,0.4,0.5714285714285714
204634,2025-06-13 23:40:19.806602,44620,44581,65,71,1,1,-6,0,20,19,Set 1: 16-25 | Set 2: 29-27 | Set 3: 20-19,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:40:40.652616,44326,2615,57,52,2,0,5,2,7,11,Set 1: 25-21 | Set 2: 25-20 | Set 3: 7-11,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:40:40.652700,44460,2509,54,52,1,1,2,0,9,5,Set 1: 25-22 | Set 2: 20-25 | Set 3: 9-5,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:41:06.143648,44326,2615,58,51,2,0,7,2,8,10,Set 1: 25-21 | Set 2: 25-20 | Set 3: 8-10,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:41:06.143782,44460,2509,53,52,1,1,1,0,8,5,Set 1: 25-22 | Set 2: 20-25 | Set 3: 8-5,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:41:06.143886,44620,44581,64,71,1,1,-7,0,19,19,Set 1: 16-25 | Set 2: 29-27 | Set 3: 19-19,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:41:16.627960,44460,2509,53,54,1,1,-1,0,8,7,Set 1: 25-22 | Set 2: 20-25 | Set 3: 8-7,150m 0s,3rd set,0.4,0.8,0.0
198995,2025-06-13 23:41:27.128750,44460,2509,55,54,1,1,1,0,10,7,Set 1: 25-22 | Set 2: 20-25 | Set 3: 10-7,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:41:37.568340,44326,2615,58,54,2,0,4,2,8,13,Set 1: 25-21 | Set 2: 25-20 | Set 3: 8-13,150m 0s,3rd set,0.6,0.8,0.35
204634,2025-06-13 23:41:37.568572,44620,44581,66,71,1,1,-5,0,21,19,Set 1: 16-25 | Set 2: 29-27 | Set 3: 21-19,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:41:58.539226,44460,2509,55,55,1,1,0,0,10,8,Set 1: 25-22 | Set 2: 20-25 | Set 3: 10-8,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:42:19.466931,44620,44581,66,72,1,1,-6,0,21,20,Set 1: 16-25 | Set 2: 29-27 | Set 3: 21-20,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:42:29.939718,44460,2509,55,56,1,1,-1,0,10,9,Set 1: 25-22 | Set 2: 20-25 | Set 3: 10-9,150m 0s,3rd set,0.4,0.8,0.0
198995,2025-06-13 23:43:05.969348,44460,2509,56,57,1,1,-1,0,11,10,Set 1: 25-22 | Set 2: 20-25 | Set 3: 11-10,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:43:16.471933,44620,44581,66,73,1,1,-7,0,21,21,Set 1: 16-25 | Set 2: 29-27 | Set 3: 21-21,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:43:27.072994,44326,2615,59,54,2,0,5,2,9,13,Set 1: 25-21 | Set 2: 25-20 | Set 3: 9-13,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:43:27.073024,44460,2509,57,57,1,1,0,0,12,10,Set 1: 25-22 | Set 2: 20-25 | Set 3: 12-10,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:43:47.990536,44326,2615,60,54,2,0,6,2,10,13,Set 1: 25-21 | Set 2: 25-20 | Set 3: 10-13,150m 0s,3rd set,0.6,0.8,0.35
204634,2025-06-13 23:43:47.990759,44620,44581,67,73,1,1,-6,0,22,21,Set 1: 16-25 | Set 2: 29-27 | Set 3: 22-21,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:43:58.475202,44460,2509,57,58,1,1,-1,0,12,11,Set 1: 25-22 | Set 2: 20-25 | Set 3: 12-11,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:44:19.562074,44326,2615,61,54,2,0,7,2,11,13,Set 1: 25-21 | Set 2: 25-20 | Set 3: 11-13,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:44:19.562131,44460,2509,58,58,1,1,0,0,13,11,Set 1: 25-22 | Set 2: 20-25 | Set 3: 13-11,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:44:19.562227,44620,44581,68,73,1,1,-5,0,23,21,Set 1: 16-25 | Set 2: 29-27 | Set 3: 23-21,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198995,2025-06-13 23:45:05.965051,44460,2509,58,59,1,1,-1,0,13,12,Set 1: 25-22 | Set 2: 20-25 | Set 3: 13-12,150m 0s,3rd set,0.4,0.8,0.0
198995,2025-06-13 23:45:16.471305,44460,2509,58,58,1,1,0,0,13,11,Set 1: 25-22 | Set 2: 20-25 | Set 3: 13-11,150m 0s,3rd set,0.4,0.8,0.0
198995,2025-06-13 23:45:26.947586,44460,2509,58,60,1,1,-2,0,13,13,Set 1: 25-22 | Set 2: 20-25 | Set 3: 13-13,150m 0s,3rd set,0.4,0.8,0.0
204634,2025-06-13 23:45:37.420348,44620,44581,68,74,1,1,-6,0,23,22,Set 1: 16-25 | Set 2: 29-27 | Set 3: 23-22,150m 0s,3rd set,0.8,0.4,0.5714285714285714
198986,2025-06-13 23:46:02.931028,44326,2615,62,55,2,0,7,2,12,14,Set 1: 25-21 | Set 2: 25-20 | Set 3: 12-14,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:46:02.931145,44460,2509,60,60,1,1,0,0,15,13,Set 1: 25-22 | Set 2: 20-25 | Set 3: 15-13,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:46:28.592545,44326,2615,61,54,2,0,7,2,11,13,Set 1: 25-21 | Set 2: 25-20 | Set 3: 11-13,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:46:28.592632,44460,2509,59,61,1,1,-2,0,14,14,Set 1: 25-22 | Set 2: 20-25 | Set 3: 14-14,150m 0s,3rd set,0.4,0.8,0.0
198986,2025-06-13 23:46:54.111114,44326,2615,63,54,2,0,9,2,13,13,Set 1: 25-21 | Set 2: 25-20 | Set 3: 13-13,150m 0s,3rd set,0.6,0.8,0.35
198995,2025-06-13 23:46:54.111216,44460,2509,61,61,1,1,0,0,16,14,Set 1: 25-22 | Set 2: 20-25 | Set 3: 16-14,150m 0s,3rd set,0.4,0.8,0.0
