match_id,timestamp,home_team_id,away_team_id,home_score_total,away_score_total,home_sets_won,away_sets_won,score_diff,set_diff,home_current_score,away_current_score,set_info,game_duration,match_status,home_win_rate_last5,away_win_rate_last5,head_to_head_win_rate_home
198932,2025-06-04 23:35:25.841001,45638,2594,43,53,0,2,-10,-2,2,3,Set 1: 21-25 | Set 2: 20-25 | Set 3: 2-3,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:35:25.841173,45645,2346,72,70,1,2,2,-1,2,2,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 2-2,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:35:36.304396,45645,2346,71,70,1,2,1,-1,1,2,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 1-2,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:35:46.762254,45638,2594,43,54,0,2,-11,-2,2,4,Set 1: 21-25 | Set 2: 20-25 | Set 3: 2-4,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:35:57.291296,45645,2346,71,69,1,2,2,-1,1,1,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 1-1,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:36:38.373572,45645,2346,74,70,1,2,4,-1,4,2,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 4-2,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:37:19.509382,45638,2594,45,54,0,2,-9,-2,4,4,Set 1: 21-25 | Set 2: 20-25 | Set 3: 4-4,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:37:19.509553,45645,2346,75,71,1,2,4,-1,5,3,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 5-3,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:38:11.142839,45638,2594,46,55,0,2,-9,-2,5,5,Set 1: 21-25 | Set 2: 20-25 | Set 3: 5-5,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:38:11.142998,45645,2346,76,72,1,2,4,-1,6,4,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 6-4,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:38:52.399148,45638,2594,47,56,0,2,-9,-2,6,6,Set 1: 21-25 | Set 2: 20-25 | Set 3: 6-6,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:38:52.399346,45645,2346,76,74,1,2,2,-1,6,6,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 6-6,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:39:33.716569,45638,2594,46,57,0,2,-11,-2,5,7,Set 1: 21-25 | Set 2: 20-25 | Set 3: 5-7,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:39:33.716690,45645,2346,77,74,1,2,3,-1,7,6,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 7-6,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:40:15.137922,45638,2594,47,58,0,2,-11,-2,6,8,Set 1: 21-25 | Set 2: 20-25 | Set 3: 6-8,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:40:15.138032,45645,2346,77,75,1,2,2,-1,7,7,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 7-7,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:40:45.826626,45638,2594,47,59,0,2,-12,-2,6,9,Set 1: 21-25 | Set 2: 20-25 | Set 3: 6-9,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:40:45.826708,45645,2346,77,76,1,2,1,-1,7,8,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 7-8,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:41:17.354696,45638,2594,48,59,0,2,-11,-2,7,9,Set 1: 21-25 | Set 2: 20-25 | Set 3: 7-9,150m 0s,3rd set,0.2,1.0,0.0
198932,2025-06-04 23:41:58.591102,45638,2594,49,59,0,2,-10,-2,8,9,Set 1: 21-25 | Set 2: 20-25 | Set 3: 8-9,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:41:58.591171,45645,2346,78,76,1,2,2,-1,8,8,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 8-8,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:42:29.267739,45638,2594,49,62,0,2,-13,-2,8,12,Set 1: 21-25 | Set 2: 20-25 | Set 3: 8-12,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:42:29.267863,45645,2346,77,76,1,2,1,-1,7,8,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 7-8,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:42:59.931686,45645,2346,77,77,1,2,0,-1,7,9,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 7-9,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:43:10.439160,45645,2346,78,77,1,2,1,-1,8,9,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 8-9,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:43:41.112938,45645,2346,78,79,1,2,-1,-1,8,11,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 8-11,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:43:51.610300,45638,2594,49,63,0,2,-14,-2,8,13,Set 1: 21-25 | Set 2: 20-25 | Set 3: 8-13,150m 0s,3rd set,0.2,1.0,0.0
198932,2025-06-04 23:44:23.007484,45638,2594,50,63,0,2,-13,-2,9,13,Set 1: 21-25 | Set 2: 20-25 | Set 3: 9-13,150m 0s,3rd set,0.2,1.0,0.0
198932,2025-06-04 23:44:33.600772,45638,2594,50,64,0,2,-14,-2,9,14,Set 1: 21-25 | Set 2: 20-25 | Set 3: 9-14,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:44:44.059829,45645,2346,79,79,1,2,0,-1,9,11,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 9-11,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:45:04.992601,45645,2346,79,80,1,2,-1,-1,9,12,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 9-12,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:45:15.465998,45638,2594,51,64,0,2,-13,-2,10,14,Set 1: 21-25 | Set 2: 20-25 | Set 3: 10-14,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:45:25.927477,45645,2346,79,81,1,2,-2,-1,9,13,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 9-13,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:45:56.651098,45638,2594,51,65,0,2,-14,-2,10,15,Set 1: 21-25 | Set 2: 20-25 | Set 3: 10-15,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:45:56.651329,45645,2346,79,82,1,2,-3,-1,9,14,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 9-14,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:46:27.324565,45645,2346,80,82,1,2,-2,-1,10,14,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 10-14,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:46:57.985170,45638,2594,51,66,0,2,-15,-2,10,16,Set 1: 21-25 | Set 2: 20-25 | Set 3: 10-16,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:46:57.985234,45645,2346,81,83,1,2,-2,-1,11,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 11-15,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:47:28.614549,45638,2594,53,66,0,2,-13,-2,12,16,Set 1: 21-25 | Set 2: 20-25 | Set 3: 12-16,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:47:28.614668,45645,2346,82,83,1,2,-1,-1,12,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 12-15,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:47:39.089293,45638,2594,53,67,0,2,-14,-2,12,17,Set 1: 21-25 | Set 2: 20-25 | Set 3: 12-17,150m 0s,3rd set,0.2,1.0,0.0
198932,2025-06-04 23:48:09.890371,45638,2594,54,67,0,2,-13,-2,13,17,Set 1: 21-25 | Set 2: 20-25 | Set 3: 13-17,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:48:09.890439,45645,2346,83,83,1,2,0,-1,13,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 13-15,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:48:20.351982,45638,2594,53,67,0,2,-14,-2,12,17,Set 1: 21-25 | Set 2: 20-25 | Set 3: 12-17,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:48:20.352849,45645,2346,82,83,1,2,-1,-1,12,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 12-15,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:48:51.043771,45638,2594,53,68,0,2,-15,-2,12,18,Set 1: 21-25 | Set 2: 20-25 | Set 3: 12-18,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:48:51.043840,45645,2346,84,83,1,2,1,-1,14,15,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 14-15,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:49:01.489477,45638,2594,55,68,0,2,-13,-2,14,18,Set 1: 21-25 | Set 2: 20-25 | Set 3: 14-18,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:49:11.967330,45645,2346,85,84,1,2,1,-1,15,16,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 15-16,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:49:42.655615,45645,2346,86,84,1,2,2,-1,16,16,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 16-16,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:49:53.124743,45638,2594,55,69,0,2,-14,-2,14,19,Set 1: 21-25 | Set 2: 20-25 | Set 3: 14-19,150m 0s,3rd set,0.2,1.0,0.0
198932,2025-06-04 23:50:03.616597,45638,2594,56,69,0,2,-13,-2,15,19,Set 1: 21-25 | Set 2: 20-25 | Set 3: 15-19,150m 0s,3rd set,0.2,1.0,0.0
198932,2025-06-04 23:50:34.323420,45638,2594,55,70,0,2,-15,-2,14,20,Set 1: 21-25 | Set 2: 20-25 | Set 3: 14-20,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:50:34.323507,45645,2346,87,84,1,2,3,-1,17,16,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 17-16,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:51:06.125044,45638,2594,56,70,0,2,-14,-2,15,20,Set 1: 21-25 | Set 2: 20-25 | Set 3: 15-20,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:51:06.125121,45645,2346,88,84,1,2,4,-1,18,16,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 18-16,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:51:47.280414,45638,2594,56,71,0,2,-15,-2,15,21,Set 1: 21-25 | Set 2: 20-25 | Set 3: 15-21,150m 0s,3rd set,0.2,1.0,0.0
198932,2025-06-04 23:52:38.965698,45638,2594,56,72,0,2,-16,-2,15,22,Set 1: 21-25 | Set 2: 20-25 | Set 3: 15-22,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:52:38.965829,45645,2346,89,84,1,2,5,-1,19,16,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 19-16,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:53:09.724488,45638,2594,56,73,0,2,-17,-2,15,23,Set 1: 21-25 | Set 2: 20-25 | Set 3: 15-23,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:53:09.724571,45645,2346,89,85,1,2,4,-1,19,17,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 19-17,150m 0s,4th set,1.0,0.6,0.35294117647058826
198939,2025-06-04 23:53:20.158589,45645,2346,90,85,1,2,5,-1,20,17,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 20-17,150m 0s,4th set,1.0,0.6,0.35294117647058826
198932,2025-06-04 23:53:41.122834,45638,2594,57,73,0,2,-16,-2,16,23,Set 1: 21-25 | Set 2: 20-25 | Set 3: 16-23,150m 0s,3rd set,0.2,1.0,0.0
198939,2025-06-04 23:53:41.122928,45645,2346,91,85,1,2,6,-1,21,17,Set 1: 26-28 | Set 2: 19-25 | Set 3: 25-15 | Set 4: 21-17,150m 0s,4th set,1.0,0.6,0.35294117647058826
198938,2025-06-05 10:25:54.848512,45540,2384,63,57,2,0,6,2,13,12,Set 1: 25-22 | Set 2: 25-23 | Set 3: 13-12,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:26:15.784176,45540,2384,63,56,2,0,7,2,13,11,Set 1: 25-22 | Set 2: 25-23 | Set 3: 13-11,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:26:46.410436,45540,2384,63,58,2,0,5,2,13,13,Set 1: 25-22 | Set 2: 25-23 | Set 3: 13-13,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:27:27.515178,45540,2384,64,59,2,0,5,2,14,14,Set 1: 25-22 | Set 2: 25-23 | Set 3: 14-14,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:27:58.207668,45540,2384,65,59,2,0,6,2,15,14,Set 1: 25-22 | Set 2: 25-23 | Set 3: 15-14,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:28:39.289503,45540,2384,66,59,2,0,7,2,16,14,Set 1: 25-22 | Set 2: 25-23 | Set 3: 16-14,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:28:49.771738,45540,2384,67,59,2,0,8,2,17,14,Set 1: 25-22 | Set 2: 25-23 | Set 3: 17-14,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:30:12.089832,45540,2384,67,60,2,0,7,2,17,15,Set 1: 25-22 | Set 2: 25-23 | Set 3: 17-15,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:30:33.218062,45540,2384,68,60,2,0,8,2,18,15,Set 1: 25-22 | Set 2: 25-23 | Set 3: 18-15,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:31:04.668792,45540,2384,68,61,2,0,7,2,18,16,Set 1: 25-22 | Set 2: 25-23 | Set 3: 18-16,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:31:45.794793,45540,2384,69,61,2,0,8,2,19,16,Set 1: 25-22 | Set 2: 25-23 | Set 3: 19-16,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:31:56.291189,45540,2384,69,62,2,0,7,2,19,17,Set 1: 25-22 | Set 2: 25-23 | Set 3: 19-17,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:33:38.789234,45540,2384,70,63,2,0,7,2,20,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 20-18,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:35:01.921905,45540,2384,70,65,2,0,5,2,20,20,Set 1: 25-22 | Set 2: 25-23 | Set 3: 20-20,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:35:43.119431,45540,2384,71,65,2,0,6,2,21,20,Set 1: 25-22 | Set 2: 25-23 | Set 3: 21-20,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:35:53.628313,45540,2384,71,66,2,0,5,2,21,21,Set 1: 25-22 | Set 2: 25-23 | Set 3: 21-21,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:36:35.505881,45540,2384,73,66,2,0,7,2,23,21,Set 1: 25-22 | Set 2: 25-23 | Set 3: 23-21,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:36:56.510785,45540,2384,73,67,2,0,6,2,23,22,Set 1: 25-22 | Set 2: 25-23 | Set 3: 23-22,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:37:38.462409,45540,2384,74,66,2,0,8,2,24,21,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-22,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:37:59.470431,45540,2384,74,68,2,0,6,2,24,23,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-23,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:39:22.943202,45540,2384,74,69,2,0,5,2,24,24,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-24,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:40:36.162256,45540,2384,74,70,2,0,4,2,24,25,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-25,150m 0s,3rd set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:41:27.744946,45540,2384,74,71,2,1,3,1,24,26,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26,150m 0s,3rd set,0.8,0.6,0.8333333333333334198938
198938,2025-06-05 10:45:31.379270,45540,2384,74,72,2,1,2,1,0,1,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 0-1,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:45:41.885703,45540,2384,74,73,2,1,1,1,0,2,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 0-2,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:46:02.870504,45540,2384,74,74,2,1,0,1,0,3,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 0-3,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:46:54.573090,45540,2384,74,75,2,1,-1,1,0,4,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 0-4,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:48:37.806861,45540,2384,75,75,2,1,0,1,1,4,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 1-4,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:49:08.459194,45540,2384,75,76,2,1,-1,1,1,5,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 1-5,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:49:29.423040,45540,2384,75,77,2,1,-2,1,1,6,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 1-6,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:49:50.507484,45540,2384,75,78,2,1,-3,1,1,7,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 1-7,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:50:11.615423,45540,2384,76,78,2,1,-2,1,2,7,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 2-7,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:50:22.144003,45540,2384,77,77,2,1,0,1,3,6,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 3-6,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:50:43.294084,45540,2384,78,77,2,1,1,1,4,6,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 4-6,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:51:34.972569,45540,2384,78,79,2,1,-1,1,4,8,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 4-8,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:51:55.950106,45540,2384,78,80,2,1,-2,1,4,9,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 4-9,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:52:37.240790,45540,2384,79,80,2,1,-1,1,5,9,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 5-9,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:53:08.778468,45540,2384,80,80,2,1,0,1,6,9,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 6-9,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:53:19.253136,45540,2384,79,80,2,1,-1,1,5,9,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 5-9,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:54:00.425545,45540,2384,79,81,2,1,-2,1,5,10,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 5-10,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:54:10.905610,45540,2384,81,81,2,1,0,1,7,10,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 7-10,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:54:41.609678,45540,2384,81,82,2,1,-1,1,7,11,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 7-11,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:54:52.090805,45540,2384,82,82,2,1,0,1,8,11,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 8-11,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:55:22.853801,45540,2384,82,83,2,1,-1,1,8,12,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 8-12,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:55:53.547743,45540,2384,83,83,2,1,0,1,9,12,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 9-12,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:56:35.492250,45540,2384,83,84,2,1,-1,1,9,13,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 9-13,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:57:06.194460,45540,2384,84,84,2,1,0,1,10,13,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 10-13,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:57:47.373746,45540,2384,84,85,2,1,-1,1,10,14,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 10-14,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:57:57.829118,45540,2384,85,85,2,1,0,1,11,14,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 11-14,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:58:39.080699,45540,2384,85,86,2,1,-1,1,11,15,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 11-15,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 10:59:20.262344,45540,2384,86,86,2,1,0,1,12,15,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 12-15,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:00:01.384387,45540,2384,88,86,2,1,2,1,14,15,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 14-15,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:01:45.222801,45540,2384,89,87,2,1,2,1,15,16,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 15-16,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:03:38.324321,45540,2384,89,88,2,1,1,1,15,17,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 15-17,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:03:59.322085,45540,2384,90,88,2,1,2,1,16,17,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 16-17,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:04:30.774904,45540,2384,90,89,2,1,1,1,16,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 16-18,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:05:01.688356,45540,2384,91,89,2,1,2,1,17,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 17-18,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:05:12.189528,45540,2384,90,89,2,1,1,1,16,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 16-18,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:05:33.141237,45540,2384,90,90,2,1,0,1,16,19,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 16-19,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:06:03.989180,45540,2384,90,89,2,1,1,1,16,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 16-18,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:06:14.440934,45540,2384,91,89,2,1,2,1,17,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 17-18,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:06:45.114191,45540,2384,93,89,2,1,4,1,19,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 19-18,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:07:48.097801,45540,2384,94,89,2,1,5,1,20,18,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 20-18,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:08:29.270511,45540,2384,94,90,2,1,4,1,20,19,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 20-19,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:08:59.943848,45540,2384,95,91,2,1,4,1,21,20,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 21-20,150m 0s,4th set,0.8,0.6,0.8333333333333334
198938,2025-06-05 11:09:41.181537,45540,2384,96,91,2,1,5,1,22,20,Set 1: 25-22 | Set 2: 25-23 | Set 3: 24-26 | Set 4: 22-20,150m 0s,4th set,0.8,0.6,0.8333333333333334
